,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
99,877d774f-b564-54de-8268-4be2ef7d2e85cab49630-b2e5-5450-85f6-ed5a4a4aab1c,877d774f-b564-54de-8268-4be2ef7d2e85,fee357c6-1d68-4d4e-946f-a330a5224321,a330a5224321,7,Nike In-Season TR 13,Women's Workout Shoes,training,FOOTWEAR,USD,85,85.0,False,Mica Green/Light Silver/Pink Oxford,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return will help you reap what you sow.",4.3,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-womens-workout-shoes-WzrbTx/DV3975-300,cab49630-b2e5-5450-85f6-ed5a4a4aab1c,White/Pure Platinum/Metallic Silver,80,52.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f6df35ef-23f2-46d6-9305-3e0f486b6cd6/image.jpg"
100,877d774f-b564-54de-8268-4be2ef7d2e85060b1e9b-d408-50e9-87b3-39d9f503c236,877d774f-b564-54de-8268-4be2ef7d2e85,fee357c6-1d68-4d4e-946f-a330a5224321,a330a5224321,8,Nike In-Season TR 13,Women's Workout Shoes,training,FOOTWEAR,USD,85,85.0,False,Mica Green/Light Silver/Pink Oxford,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return will help you reap what you sow.",4.3,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-womens-workout-shoes-WzrbTx/DV3975-300,060b1e9b-d408-50e9-87b3-39d9f503c236,White/Guava Ice/Ember Glow,85,85.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/9872d519-33b2-45e6-ad24-024a609facce/image.jpg"
101,877d774f-b564-54de-8268-4be2ef7d2e85095b4d27-1fc2-50e5-a875-871b36025305,877d774f-b564-54de-8268-4be2ef7d2e85,fee357c6-1d68-4d4e-946f-a330a5224321,a330a5224321,9,Nike In-Season TR 13,Women's Workout Shoes,training,FOOTWEAR,USD,85,85.0,False,Mica Green/Light Silver/Pink Oxford,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When time is of the essence, but your workout can’t wait any longer, ride with the Nike In-Season TR 13. It offers versatility, the kind that can carry you from a hard-hitting HIIT class to the treadmill and turn a squeezed-in gym session into sweat-soaked satisfaction. Whether you’re moving laterally or deepening your cardio base by reeling in a few miles in front of you, the energy return will help you reap what you sow.",4.3,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/in-season-tr-13-womens-workout-shoes-WzrbTx/DV3975-300,095b4d27-1fc2-50e5-a875-871b36025305,Barely Rose/Pink Oxford/Gum Light Brown/White,85,72.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/bbd5b0e4-0451-4e61-84dc-24abc6d0ceb3/image.jpg"
102,a6469ec7-ba76-53da-9a9e-68a0208950c0a6469ec7-ba76-53da-9a9e-68a0208950c0,a6469ec7-ba76-53da-9a9e-68a0208950c0,d4f2b90a-aee3-4d1f-b328-15426045b256,15426045b256,1,Nike Zoom SuperRep 4 Next Nature,Women’s Workout Shoes,training,FOOTWEAR,USD,140,140.0,False,Guava Ice/Pink Oxford/Pale Ivory/Light Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The quad-burning box jumps that bring your “why” into focus. The sweat-soaked super-sets that leave you grabbing your tights. This is what you live for: the struggle, the moment of truth, the breakthrough, the transformation. Designed for quick bursts of force, heart-thumping tempo changes and fast-paced workouts, this trainer helps push you to fresh HIIT heights.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/zoom-superrep-4-next-nature-womens-workout-shoes-Q9thvJ/DO9837-800,a6469ec7-ba76-53da-9a9e-68a0208950c0,Guava Ice/Pink Oxford/Pale Ivory/Light Silver,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f1988c36-275a-4687-a1fa-c9772250059f/image.jpg"
103,a6469ec7-ba76-53da-9a9e-68a0208950c008fcc64d-5a6e-5e55-9a9b-1b8a96e590c3,a6469ec7-ba76-53da-9a9e-68a0208950c0,d4f2b90a-aee3-4d1f-b328-15426045b256,15426045b256,2,Nike Zoom SuperRep 4 Next Nature,Women’s Workout Shoes,training,FOOTWEAR,USD,140,140.0,False,Guava Ice/Pink Oxford/Pale Ivory/Light Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The quad-burning box jumps that bring your “why” into focus. The sweat-soaked super-sets that leave you grabbing your tights. This is what you live for: the struggle, the moment of truth, the breakthrough, the transformation. Designed for quick bursts of force, heart-thumping tempo changes and fast-paced workouts, this trainer helps push you to fresh HIIT heights.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/zoom-superrep-4-next-nature-womens-workout-shoes-Q9thvJ/DO9837-800,08fcc64d-5a6e-5e55-9a9b-1b8a96e590c3,Black/Pewter/Metallic Gold,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ba8077af-aecf-4d98-aa99-9bdb95239593/image.jpg"
104,a6469ec7-ba76-53da-9a9e-68a0208950c09cc18e6f-0fec-560e-9ab5-9d46d96dcc38,a6469ec7-ba76-53da-9a9e-68a0208950c0,d4f2b90a-aee3-4d1f-b328-15426045b256,15426045b256,3,Nike Zoom SuperRep 4 Next Nature,Women’s Workout Shoes,training,FOOTWEAR,USD,140,140.0,False,Guava Ice/Pink Oxford/Pale Ivory/Light Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The quad-burning box jumps that bring your “why” into focus. The sweat-soaked super-sets that leave you grabbing your tights. This is what you live for: the struggle, the moment of truth, the breakthrough, the transformation. Designed for quick bursts of force, heart-thumping tempo changes and fast-paced workouts, this trainer helps push you to fresh HIIT heights.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/zoom-superrep-4-next-nature-womens-workout-shoes-Q9thvJ/DO9837-800,9cc18e6f-0fec-560e-9ab5-9d46d96dcc38,Desert Berry/Photon Dust/Light Smoke Grey/White,130,85.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/61eda68f-465c-4624-bc4c-ced015f51c7d/image.jpg"
105,a6469ec7-ba76-53da-9a9e-68a0208950c0ff212199-bad1-5248-90e7-1cd57946a4f2,a6469ec7-ba76-53da-9a9e-68a0208950c0,d4f2b90a-aee3-4d1f-b328-15426045b256,15426045b256,4,Nike Zoom SuperRep 4 Next Nature,Women’s Workout Shoes,training,FOOTWEAR,USD,140,140.0,False,Guava Ice/Pink Oxford/Pale Ivory/Light Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The quad-burning box jumps that bring your “why” into focus. The sweat-soaked super-sets that leave you grabbing your tights. This is what you live for: the struggle, the moment of truth, the breakthrough, the transformation. Designed for quick bursts of force, heart-thumping tempo changes and fast-paced workouts, this trainer helps push you to fresh HIIT heights.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/zoom-superrep-4-next-nature-womens-workout-shoes-Q9thvJ/DO9837-800,ff212199-bad1-5248-90e7-1cd57946a4f2,White/Light Smoke Grey/Picante Red/Black,130,98.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/e4a9be08-d8ab-472e-b5c4-42dccc7adb05/image.jpg"
106,a6469ec7-ba76-53da-9a9e-68a0208950c03b3afcc0-1e99-5efd-abd6-0ca57139b0b2,a6469ec7-ba76-53da-9a9e-68a0208950c0,d4f2b90a-aee3-4d1f-b328-15426045b256,15426045b256,5,Nike Zoom SuperRep 4 Next Nature,Women’s Workout Shoes,training,FOOTWEAR,USD,140,140.0,False,Guava Ice/Pink Oxford/Pale Ivory/Light Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The quad-burning box jumps that bring your “why” into focus. The sweat-soaked super-sets that leave you grabbing your tights. This is what you live for: the struggle, the moment of truth, the breakthrough, the transformation. Designed for quick bursts of force, heart-thumping tempo changes and fast-paced workouts, this trainer helps push you to fresh HIIT heights.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/zoom-superrep-4-next-nature-womens-workout-shoes-Q9thvJ/DO9837-800,3b3afcc0-1e99-5efd-abd6-0ca57139b0b2,Black/Iron Grey/Photon Dust/White,130,85.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/42b42624-96b9-452e-9b03-ed135949b390/image.jpg"
107,a6469ec7-ba76-53da-9a9e-68a0208950c057e613cf-a472-5fe9-a522-dbcaab1650ce,a6469ec7-ba76-53da-9a9e-68a0208950c0,d4f2b90a-aee3-4d1f-b328-15426045b256,15426045b256,6,Nike Zoom SuperRep 4 Next Nature,Women’s Workout Shoes,training,FOOTWEAR,USD,140,140.0,False,Guava Ice/Pink Oxford/Pale Ivory/Light Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The quad-burning box jumps that bring your “why” into focus. The sweat-soaked super-sets that leave you grabbing your tights. This is what you live for: the struggle, the moment of truth, the breakthrough, the transformation. Designed for quick bursts of force, heart-thumping tempo changes and fast-paced workouts, this trainer helps push you to fresh HIIT heights.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/zoom-superrep-4-next-nature-womens-workout-shoes-Q9thvJ/DO9837-800,57e613cf-a472-5fe9-a522-dbcaab1650ce,Jade Ice/Mineral/Black/White,130,85.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/07e5169b-fc5f-41c5-8528-b9d49309f055/image.jpg"
108,a6469ec7-ba76-53da-9a9e-68a0208950c0fb6e7f7d-cefd-5caf-9c38-8d5df9844def,a6469ec7-ba76-53da-9a9e-68a0208950c0,d4f2b90a-aee3-4d1f-b328-15426045b256,15426045b256,7,Nike Zoom SuperRep 4 Next Nature,Women’s Workout Shoes,training,FOOTWEAR,USD,140,140.0,False,Guava Ice/Pink Oxford/Pale Ivory/Light Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The quad-burning box jumps that bring your “why” into focus. The sweat-soaked super-sets that leave you grabbing your tights. This is what you live for: the struggle, the moment of truth, the breakthrough, the transformation. Designed for quick bursts of force, heart-thumping tempo changes and fast-paced workouts, this trainer helps push you to fresh HIIT heights.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/zoom-superrep-4-next-nature-womens-workout-shoes-Q9thvJ/DO9837-800,fb6e7f7d-cefd-5caf-9c38-8d5df9844def,Coral Chalk/Sail/Oxygen Purple/Black,130,84.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/069c8e6e-ee1d-4ea9-8200-9f7046380c37/image.jpg"
109,b6e3fc51-94b9-52d2-a499-973c5987cff4b6e3fc51-94b9-52d2-a499-973c5987cff4,b6e3fc51-94b9-52d2-a499-973c5987cff4,3ef7cf50-8660-45a8-93bb-e154e369230d,e154e369230d,1,Nike Air Zoom TR 1,Men's Workout Shoes,training,FOOTWEAR,USD,130,130.0,False,Black/Anthracite/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Gains aren’t given, they’re earned. Go get what’s yours. We spring-loaded this do-it-all trainer with responsiveness for surges of off-the-rack energy. It can withstand the rigors of high-intensity exertion while sticking with you as you wind your way through the everyday paces.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-zoom-tr-1-mens-workout-shoes-CM5Cn6/DX9016-002,b6e3fc51-94b9-52d2-a499-973c5987cff4,Black/Anthracite/White,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/9e0de4e1-6862-4d96-9821-94050582defe/image.jpg"
110,b6e3fc51-94b9-52d2-a499-973c5987cff4b7116a9b-5ce9-54a8-82b8-80abb06b08b3,b6e3fc51-94b9-52d2-a499-973c5987cff4,3ef7cf50-8660-45a8-93bb-e154e369230d,e154e369230d,2,Nike Air Zoom TR 1,Men's Workout Shoes,training,FOOTWEAR,USD,130,130.0,False,Black/Anthracite/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Gains aren’t given, they’re earned. Go get what’s yours. We spring-loaded this do-it-all trainer with responsiveness for surges of off-the-rack energy. It can withstand the rigors of high-intensity exertion while sticking with you as you wind your way through the everyday paces.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-zoom-tr-1-mens-workout-shoes-CM5Cn6/DX9016-002,b7116a9b-5ce9-54a8-82b8-80abb06b08b3,Barely Volt/Volt/Phantom/Black,130,130.0,False,False,True,True,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/2d84dece-60e1-449c-88da-3d8ad29c652d/image.jpg"
111,b6e3fc51-94b9-52d2-a499-973c5987cff4be8c9456-49e4-5684-90dd-c9da75868ee4,b6e3fc51-94b9-52d2-a499-973c5987cff4,3ef7cf50-8660-45a8-93bb-e154e369230d,e154e369230d,3,Nike Air Zoom TR 1,Men's Workout Shoes,training,FOOTWEAR,USD,130,130.0,False,Black/Anthracite/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Gains aren’t given, they’re earned. Go get what’s yours. We spring-loaded this do-it-all trainer with responsiveness for surges of off-the-rack energy. It can withstand the rigors of high-intensity exertion while sticking with you as you wind your way through the everyday paces.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-zoom-tr-1-mens-workout-shoes-CM5Cn6/DX9016-002,be8c9456-49e4-5684-90dd-c9da75868ee4,Pure Platinum/Football Grey/University Red,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/41879ba3-4193-4b48-89c1-7e8eacb7b482/image.jpg"
112,b6e3fc51-94b9-52d2-a499-973c5987cff4985f37eb-953d-59cc-8748-f12742a211b3,b6e3fc51-94b9-52d2-a499-973c5987cff4,3ef7cf50-8660-45a8-93bb-e154e369230d,e154e369230d,4,Nike Air Zoom TR 1,Men's Workout Shoes,training,FOOTWEAR,USD,130,130.0,False,Black/Anthracite/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Gains aren’t given, they’re earned. Go get what’s yours. We spring-loaded this do-it-all trainer with responsiveness for surges of off-the-rack energy. It can withstand the rigors of high-intensity exertion while sticking with you as you wind your way through the everyday paces.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-zoom-tr-1-mens-workout-shoes-CM5Cn6/DX9016-002,985f37eb-953d-59cc-8748-f12742a211b3,Black/Black/Anthracite,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d2f2600b-f8d4-4bfd-a695-63248e90f6ef/image.jpg"
113,37bb4e31-932f-51da-a61b-7a3a25838f3a37bb4e31-932f-51da-a61b-7a3a25838f3a,37bb4e31-932f-51da-a61b-7a3a25838f3a,4f930ae7-04a5-4f91-918f-a8dd668a9c11,a8dd668a9c11,1,Nike Metcon 9,Men's Workout Shoes,training,FOOTWEAR,USD,150,150.0,False,Black/Clear Jade/Mica Green/Geode Teal,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Whatever your ""why"" is for working out, the Metcon 9 makes it all worth it. We improved on the 8 with a larger Hyperlift plate and added rubber rope wrap. Sworn by some of the greatest athletes in the world, intended for lifters, trainers, go-getters, it’s still the gold standard that delivers day after day.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/metcon-9-mens-workout-shoes-00kjPz/DZ2617-003,37bb4e31-932f-51da-a61b-7a3a25838f3a,Black/Clear Jade/Mica Green/Geode Teal,150,150.0,False,True,True,False,False,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d590f12a-2192-45e6-80cf-328ff60c4ca6/image.jpg"
114,37bb4e31-932f-51da-a61b-7a3a25838f3a60daf6dd-4778-55d3-b6aa-58f1cb986bb3,37bb4e31-932f-51da-a61b-7a3a25838f3a,4f930ae7-04a5-4f91-918f-a8dd668a9c11,a8dd668a9c11,2,Nike Metcon 9,Men's Workout Shoes,training,FOOTWEAR,USD,150,150.0,False,Black/Clear Jade/Mica Green/Geode Teal,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Whatever your ""why"" is for working out, the Metcon 9 makes it all worth it. We improved on the 8 with a larger Hyperlift plate and added rubber rope wrap. Sworn by some of the greatest athletes in the world, intended for lifters, trainers, go-getters, it’s still the gold standard that delivers day after day.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/metcon-9-mens-workout-shoes-00kjPz/DZ2617-003,60daf6dd-4778-55d3-b6aa-58f1cb986bb3,Monarch/Mica Green/Medium Ash/Amber Brown,150,119.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/485358b3-c1c5-41d2-8598-f8baa78a23f5/image.jpg"
115,37bb4e31-932f-51da-a61b-7a3a25838f3a8b661a1a-4917-5d89-813d-279a424cb122,37bb4e31-932f-51da-a61b-7a3a25838f3a,4f930ae7-04a5-4f91-918f-a8dd668a9c11,a8dd668a9c11,3,Nike Metcon 9,Men's Workout Shoes,training,FOOTWEAR,USD,150,150.0,False,Black/Clear Jade/Mica Green/Geode Teal,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Whatever your ""why"" is for working out, the Metcon 9 makes it all worth it. We improved on the 8 with a larger Hyperlift plate and added rubber rope wrap. Sworn by some of the greatest athletes in the world, intended for lifters, trainers, go-getters, it’s still the gold standard that delivers day after day.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/metcon-9-mens-workout-shoes-00kjPz/DZ2617-003,8b661a1a-4917-5d89-813d-279a424cb122,University Red/Gym Red/Pure Platinum,150,150.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/c2820781-bae7-4001-8d50-27605b5caae9/image.jpg"
